Timestamp,Email Address,Full Name,Position,Dispatch/Mooring Ticket #,Choose COS/Vessel details,Date Today,Terminal,Vessel,Voyage #,Date of Start of Activity/Service,Time of Start of Activity/Service,Date of End of Activity/Service,Time of End of Activity/Service,Tugboat/Service Provider,Master/Officer on Duty,Type of Activity,Remarks,Column 18,Terminal,Vessel,Voyage #,Column 22,Voyage #,Column 20,Column 20,Column 1,Column 2,Column 3,Column 4,Column 5,Column 6,Column 33,Column 34,Column 35,per type,Client,Column 38
4/14/2026 11:24:25,mmsi-ops@malayanmaritime.com,JO,OM,,,37393,COS#_[000000]_DAVAO_SASA PORT_[005-011]_PHIL-CEB MARINE SERVICES INC._[0033]_MV SPAN ASIA 25_[0176]_V[246],4/14/2026,00:10,4/14/2026,01:10,AMATA MARU_[001],RYAN COSARE_[2276],,,,UNDOCKING_[002],,,,,,,,,COS#_[000000]_DAVAO_SASA PORT_[005-011]_PHIL-CEB MARINE SERVICES INC._[0033]_MV SPAN ASIA 25_[0176]_V[246]UNDOCKING_[002],_UNDOCKING_[002],1,,4/14/2026,4/14/2026,Local,0.041666667,,0,PHIL-CEB MARINE SERVICES INC._[0033],COS#_[000000]_DAVAO_SASA PORT_[005-011]_PHIL-CEB MARINE SERVICES INC._[0033]_MV SPAN ASIA 25_[0176]_V[246]UNDOCKING_[002]
4/14/2026 13:49:21,mmsi-ops@malayanmaritime.com,JO,OM,,,37408,COS#_[000000]_DAVAO_SASA PORT_[005-011]_PHIL-CEB MARINE SERVICES INC._[0033]_MV PEARL ORIENT_[0723]_V[POS26008/PON26008],4/14/2026,12:00,4/14/2026,13:25,CEBU STRAIT_[003],"GUMAPAC, N._[2]",,,,UNDOCKING_[002],,,,,,,,,COS#_[000000]_DAVAO_SASA PORT_[005-011]_PHIL-CEB MARINE SERVICES INC._[0033]_MV PEARL ORIENT_[0723]_V[POS26008/PON26008]UNDOCKING_[002],_UNDOCKING_[002],1,,4/14/2026,4/14/2026,Foreign,0.059027778,,0,PHIL-CEB MARINE SERVICES INC._[0033],COS#_[000000]_DAVAO_SASA PORT_[005-011]_PHIL-CEB MARINE SERVICES INC._[0033]_MV PEARL ORIENT_[0723]_V[POS26008/PON26008]UNDOCKING_[002]
4/14/2026 13:50:04,mmsi-ops@malayanmaritime.com,JO,OM,,,34458,COS#_[000000]_DAVAO_SASA PORT_[005-011]_PHIL-CEB MARINE SERVICES INC._[0033]_MV PEARL ORIENT_[0723]_V[POS26008/PON26008],4/14/2026,12:00,4/14/2026,13:25,SUJEONG_[100],"CINCHEZ, LIONNY BOY_[2189]",,,,UNDOCKING_[002],,,,,,,,,COS#_[000000]_DAVAO_SASA PORT_[005-011]_PHIL-CEB MARINE SERVICES INC._[0033]_MV PEARL ORIENT_[0723]_V[POS26008/PON26008]UNDOCKING_[002],_UNDOCKING_[002],1,,4/14/2026,4/14/2026,Foreign,0.059027778,,0,PHIL-CEB MARINE SERVICES INC._[0033],COS#_[000000]_DAVAO_SASA PORT_[005-011]_PHIL-CEB MARINE SERVICES INC._[0033]_MV PEARL ORIENT_[0723]_V[POS26008/PON26008]UNDOCKING_[002]
4/17/2026 12:15:30,mmsi-ops@malayanmaritime.com,JO,OM,,,37397,COS#_[000000]_DAVAO_HOLCIM_[005-004]_FULLSTEAM SHIPPING CORPORATION_[0028]_MV BAO YUAN LING_[0801]_V[1],4/16/2026,16:40,4/16/2026,19:20,AMATA MARU_[001],RYAN COSARE_[2276],,,,UNDOCKING_[002],,,,,,,,,COS#_[000000]_DAVAO_HOLCIM_[005-004]_FULLSTEAM SHIPPING CORPORATION_[0028]_MV BAO YUAN LING_[0801]_V[1]UNDOCKING_[002],_UNDOCKING_[002],1,,4/16/2026,4/16/2026,Foreign,0.111111111,,0,FULLSTEAM SHIPPING CORPORATION_[0028],COS#_[000000]_DAVAO_HOLCIM_[005-004]_FULLSTEAM SHIPPING CORPORATION_[0028]_MV BAO YUAN LING_[0801]_V[1]UNDOCKING_[002]
4/17/2026 12:16:08,mmsi-ops@malayanmaritime.com,JO,OM,,,34463,COS#_[000000]_DAVAO_HOLCIM_[005-004]_FULLSTEAM SHIPPING CORPORATION_[0028]_MV BAO YUAN LING_[0801]_V[1],4/16/2026,16:40,4/16/2026,19:10,SUJEONG_[100],"CINCHEZ, LIONNY BOY_[2189]",,,,UNDOCKING_[002],,,,,,,,,COS#_[000000]_DAVAO_HOLCIM_[005-004]_FULLSTEAM SHIPPING CORPORATION_[0028]_MV BAO YUAN LING_[0801]_V[1]UNDOCKING_[002],_UNDOCKING_[002],1,,4/16/2026,4/16/2026,Foreign,0.104166667,,0,FULLSTEAM SHIPPING CORPORATION_[0028],COS#_[000000]_DAVAO_HOLCIM_[005-004]_FULLSTEAM SHIPPING CORPORATION_[0028]_MV BAO YUAN LING_[0801]_V[1]UNDOCKING_[002]
4/17/2026 12:16:56,mmsi-ops@malayanmaritime.com,JO,OM,,,34461,COS#_[000000]_DAVAO_SASA PORT_[005-011]_PHIL-CEB MARINE SERVICES INC._[0033]_MV SPAN ASIA 73_[0500]_V[26],4/16/2026,23:20,4/17/2026,00:15,SUJEONG_[100],"CINCHEZ, LIONNY BOY_[2189]",,,,UNDOCKING_[002],,,,,,,,,COS#_[000000]_DAVAO_SASA PORT_[005-011]_PHIL-CEB MARINE SERVICES INC._[0033]_MV SPAN ASIA 73_[0500]_V[26]UNDOCKING_[002],_UNDOCKING_[002],1,,4/16/2026,4/17/2026,Local,0.038194444,,0,PHIL-CEB MARINE SERVICES INC._[0033],COS#_[000000]_DAVAO_SASA PORT_[005-011]_PHIL-CEB MARINE SERVICES INC._[0033]_MV SPAN ASIA 73_[0500]_V[26]UNDOCKING_[002]
4/17/2026 12:17:30,mmsi-ops@malayanmaritime.com,JO,OM,,,37185,COS#_[000000]_DAVAO_SASA PORT_[005-011]_PHIL-CEB MARINE SERVICES INC._[0033]_MV SPAN ASIA 73_[0500]_V[26],4/16/2026,23:20,4/17/2026,00:10,ALLIE BRAVO_[125],"BASALO, A_[1]",,,,UNDOCKING_[002],,,,,,,,,COS#_[000000]_DAVAO_SASA PORT_[005-011]_PHIL-CEB MARINE SERVICES INC._[0033]_MV SPAN ASIA 73_[0500]_V[26]UNDOCKING_[002],_UNDOCKING_[002],1,,4/16/2026,4/17/2026,Local,0.034722222,,0,PHIL-CEB MARINE SERVICES INC._[0033],COS#_[000000]_DAVAO_SASA PORT_[005-011]_PHIL-CEB MARINE SERVICES INC._[0033]_MV SPAN ASIA 73_[0500]_V[26]UNDOCKING_[002]
4/17/2026 13:21:47,mmsi-ops@malayanmaritime.com,JO,OM,,,37256,"COS#_[000000]_DAVAO_KTC_[005-006]_WILHELMSEN-SMITH BELL SHIPPING, INC._[0023]_MV ARDMORE CHIPPEWA_[0807]_V[1]",4/17/2026,00:00,4/17/2026,03:30,BOHOL SEA_[002],"DUJACO, ROY ALBERT_[9023]",,,,DOCKING_[001],,,,,,,,,"COS#_[000000]_DAVAO_KTC_[005-006]_WILHELMSEN-SMITH BELL SHIPPING, INC._[0023]_MV ARDMORE CHIPPEWA_[0807]_V[1]DOCKING_[001]",_DOCKING_[001],1,,4/17/2026,4/17/2026,Foreign,0.145833333,,0,"WILHELMSEN-SMITH BELL SHIPPING, INC._[0023]","COS#_[000000]_DAVAO_KTC_[005-006]_WILHELMSEN-SMITH BELL SHIPPING, INC._[0023]_MV ARDMORE CHIPPEWA_[0807]_V[1]DOCKING_[001]"
4/17/2026 13:23:14,mmsi-ops@malayanmaritime.com,JO,OM,,,37412,"COS#_[000000]_DAVAO_KTC_[005-006]_WILHELMSEN-SMITH BELL SHIPPING, INC._[0023]_MV ARDMORE CHIPPEWA_[0807]_V[1]",4/16/2026,23:35,4/17/2026,03:35,CEBU STRAIT_[003],"GUMAPAC, N._[2]",,,,DOCKING_[001],,,,,,,,,"COS#_[000000]_DAVAO_KTC_[005-006]_WILHELMSEN-SMITH BELL SHIPPING, INC._[0023]_MV ARDMORE CHIPPEWA_[0807]_V[1]DOCKING_[001]",_DOCKING_[001],1,,4/16/2026,4/17/2026,Foreign,0.166666667,,0,"WILHELMSEN-SMITH BELL SHIPPING, INC._[0023]","COS#_[000000]_DAVAO_KTC_[005-006]_WILHELMSEN-SMITH BELL SHIPPING, INC._[0023]_MV ARDMORE CHIPPEWA_[0807]_V[1]DOCKING_[001]"
4/17/2026 13:25:04,mmsi-ops@malayanmaritime.com,JO,OM,,,35403,COS#_[000000]_BATANGAS_SINISIAN LEMERY BATANGAS PORT_[001-013]_INSULAR OIL CORPORATION_[0007]_MT JEWEL FAITH_[0151]_V[665],4/11/2026,06:00,4/11/2026,07:10,FORTIS III_[118],OTHER TUGMASTER_[M2],,,,DOCKING_[001],,,,,,,,,COS#_[000000]_BATANGAS_SINISIAN LEMERY BATANGAS PORT_[001-013]_INSULAR OIL CORPORATION_[0007]_MT JEWEL FAITH_[0151]_V[665]DOCKING_[001],_DOCKING_[001],1,,4/11/2026,4/11/2026,Local,0.048611111,,0,INSULAR OIL CORPORATION_[0007],COS#_[000000]_BATANGAS_SINISIAN LEMERY BATANGAS PORT_[001-013]_INSULAR OIL CORPORATION_[0007]_MT JEWEL FAITH_[0151]_V[665]DOCKING_[001]
4/17/2026 13:25:48,mmsi-ops@malayanmaritime.com,JO,OM,,,35405,COS#_[000000]_BATANGAS_SINISIAN LEMERY BATANGAS PORT_[001-013]_INSULAR OIL CORPORATION_[0007]_MT JEWEL FAITH_[0151]_V[665],4/11/2026,21:35,4/11/2026,22:35,FORTIS III_[118],OTHER TUGMASTER_[M2],,,,UNDOCKING_[002],,,,,,,,,COS#_[000000]_BATANGAS_SINISIAN LEMERY BATANGAS PORT_[001-013]_INSULAR OIL CORPORATION_[0007]_MT JEWEL FAITH_[0151]_V[665]UNDOCKING_[002],_UNDOCKING_[002],1,,4/11/2026,4/11/2026,Local,0.041666667,,0,INSULAR OIL CORPORATION_[0007],COS#_[000000]_BATANGAS_SINISIAN LEMERY BATANGAS PORT_[001-013]_INSULAR OIL CORPORATION_[0007]_MT JEWEL FAITH_[0151]_V[665]UNDOCKING_[002]
4/17/2026 13:44:12,mmsi-ops@malayanmaritime.com,JO,OM,,,34459,"COS#_[000000]_DAVAO_INSULAR OIL_[005-005]_MAR-SHIPS AGENCY, INC._[0043]_MT ECOMAR GIRONDE _[0779]_V[4]",4/15/2026,04:40,4/15/2026,08:15,SUJEONG_[100],"CINCHEZ, LIONNY BOY_[2189]",,,,DOCKING_[001],,,,,,,,,"COS#_[000000]_DAVAO_INSULAR OIL_[005-005]_MAR-SHIPS AGENCY, INC._[0043]_MT ECOMAR GIRONDE _[0779]_V[4]DOCKING_[001]",_DOCKING_[001],1,,4/15/2026,4/15/2026,Foreign,0.149305556,,0,"MAR-SHIPS AGENCY, INC._[0043]","COS#_[000000]_DAVAO_INSULAR OIL_[005-005]_MAR-SHIPS AGENCY, INC._[0043]_MT ECOMAR GIRONDE _[0779]_V[4]DOCKING_[001]"
4/17/2026 13:44:50,mmsi-ops@malayanmaritime.com,JO,OM,,,37181,"COS#_[000000]_DAVAO_INSULAR OIL_[005-005]_MAR-SHIPS AGENCY, INC._[0043]_MT ECOMAR GIRONDE _[0779]_V[4]",4/15/2026,04:40,4/15/2026,08:20,ALLIE BRAVO_[125],"BASALO, A_[1]",,,,DOCKING_[001],,,,,,,,,"COS#_[000000]_DAVAO_INSULAR OIL_[005-005]_MAR-SHIPS AGENCY, INC._[0043]_MT ECOMAR GIRONDE _[0779]_V[4]DOCKING_[001]",_DOCKING_[001],1,,4/15/2026,4/15/2026,Foreign,0.152777778,,0,"MAR-SHIPS AGENCY, INC._[0043]","COS#_[000000]_DAVAO_INSULAR OIL_[005-005]_MAR-SHIPS AGENCY, INC._[0043]_MT ECOMAR GIRONDE _[0779]_V[4]DOCKING_[001]"
4/17/2026 13:45:30,mmsi-ops@malayanmaritime.com,JO,OM,,,37394,"COS#_[000000]_DAVAO_INSULAR OIL_[005-005]_MAR-SHIPS AGENCY, INC._[0043]_MT ECOMAR GIRONDE _[0779]_V[4]",4/15/2026,04:40,4/15/2026,08:10,AMATA MARU_[001],RYAN COSARE_[2276],,,,DOCKING_[001],,,,,,,,,"COS#_[000000]_DAVAO_INSULAR OIL_[005-005]_MAR-SHIPS AGENCY, INC._[0043]_MT ECOMAR GIRONDE _[0779]_V[4]DOCKING_[001]",_DOCKING_[001],1,,4/15/2026,4/15/2026,Foreign,0.145833333,,0,"MAR-SHIPS AGENCY, INC._[0043]","COS#_[000000]_DAVAO_INSULAR OIL_[005-005]_MAR-SHIPS AGENCY, INC._[0043]_MT ECOMAR GIRONDE _[0779]_V[4]DOCKING_[001]"
4/17/2026 13:46:10,mmsi-ops@malayanmaritime.com,JO,OM,,,37411,COS#_[000000]_DAVAO_SASA PORT_[005-011]_PHIL-CEB MARINE SERVICES INC._[0033]_MV SPAN ASIA 73_[0500]_V[26],4/16/2026,04:00,4/16/2026,05:15,CEBU STRAIT_[003],"GUMAPAC, N._[2]",,,,DOCKING_[001],,,,,,,,,COS#_[000000]_DAVAO_SASA PORT_[005-011]_PHIL-CEB MARINE SERVICES INC._[0033]_MV SPAN ASIA 73_[0500]_V[26]DOCKING_[001],_DOCKING_[001],1,,4/16/2026,4/16/2026,Local,0.052083333,,0,PHIL-CEB MARINE SERVICES INC._[0033],COS#_[000000]_DAVAO_SASA PORT_[005-011]_PHIL-CEB MARINE SERVICES INC._[0033]_MV SPAN ASIA 73_[0500]_V[26]DOCKING_[001]
4/17/2026 13:46:47,mmsi-ops@malayanmaritime.com,JO,OM,,,34462,COS#_[000000]_DAVAO_SASA PORT_[005-011]_PHIL-CEB MARINE SERVICES INC._[0033]_MV SPAN ASIA 73_[0500]_V[26],4/16/2026,04:15,4/16/2026,05:15,SUJEONG_[100],"CINCHEZ, LIONNY BOY_[2189]",,,,DOCKING_[001],,,,,,,,,COS#_[000000]_DAVAO_SASA PORT_[005-011]_PHIL-CEB MARINE SERVICES INC._[0033]_MV SPAN ASIA 73_[0500]_V[26]DOCKING_[001],_DOCKING_[001],1,,4/16/2026,4/16/2026,Local,0.041666667,,0,PHIL-CEB MARINE SERVICES INC._[0033],COS#_[000000]_DAVAO_SASA PORT_[005-011]_PHIL-CEB MARINE SERVICES INC._[0033]_MV SPAN ASIA 73_[0500]_V[26]DOCKING_[001]
4/17/2026 13:47:30,mmsi-ops@malayanmaritime.com,JO,OM,,,37183,"COS#_[000000]_DAVAO_INSULAR OIL_[005-005]_MAR-SHIPS AGENCY, INC._[0043]_MT ECOMAR GIRONDE _[0779]_V[4]",4/15/2026,08:20,4/16/2026,08:30,ALLIE BRAVO_[125],"BASALO, A_[1]",,,,TENDING_[010],,,,,,,,,"COS#_[000000]_DAVAO_INSULAR OIL_[005-005]_MAR-SHIPS AGENCY, INC._[0043]_MT ECOMAR GIRONDE _[0779]_V[4]TENDING_[010]",_TENDING_[010],1,,4/15/2026,4/16/2026,Foreign,1.006944444,,0,"MAR-SHIPS AGENCY, INC._[0043]","COS#_[000000]_DAVAO_INSULAR OIL_[005-005]_MAR-SHIPS AGENCY, INC._[0043]_MT ECOMAR GIRONDE _[0779]_V[4]TENDING_[010]"
4/17/2026 13:48:19,mmsi-ops@malayanmaritime.com,JO,OM,,,37182,"COS#_[000000]_DAVAO_INSULAR OIL_[005-005]_MAR-SHIPS AGENCY, INC._[0043]_MT ECOMAR GIRONDE _[0779]_V[4]",4/16/2026,08:30,4/16/2026,09:30,ALLIE BRAVO_[125],"BASALO, A_[1]",,,,UNDOCKING_[002],,,,,,,,,"COS#_[000000]_DAVAO_INSULAR OIL_[005-005]_MAR-SHIPS AGENCY, INC._[0043]_MT ECOMAR GIRONDE _[0779]_V[4]UNDOCKING_[002]",_UNDOCKING_[002],1,,4/16/2026,4/16/2026,Foreign,0.041666667,,0,"MAR-SHIPS AGENCY, INC._[0043]","COS#_[000000]_DAVAO_INSULAR OIL_[005-005]_MAR-SHIPS AGENCY, INC._[0043]_MT ECOMAR GIRONDE _[0779]_V[4]UNDOCKING_[002]"
4/17/2026 13:49:12,mmsi-ops@malayanmaritime.com,JO,OM,,,37396,"COS#_[000000]_DAVAO_INSULAR OIL_[005-005]_MAR-SHIPS AGENCY, INC._[0043]_MT ECOMAR GIRONDE _[0779]_V[4]",4/15/2026,08:10,4/16/2026,08:30,AMATA MARU_[001],RYAN COSARE_[2276],,,,TENDING_[010],,,,,,,,,"COS#_[000000]_DAVAO_INSULAR OIL_[005-005]_MAR-SHIPS AGENCY, INC._[0043]_MT ECOMAR GIRONDE _[0779]_V[4]TENDING_[010]",_TENDING_[010],1,,4/15/2026,4/16/2026,Foreign,1.013888889,,0,"MAR-SHIPS AGENCY, INC._[0043]","COS#_[000000]_DAVAO_INSULAR OIL_[005-005]_MAR-SHIPS AGENCY, INC._[0043]_MT ECOMAR GIRONDE _[0779]_V[4]TENDING_[010]"
4/17/2026 13:49:56,mmsi-ops@malayanmaritime.com,JO,OM,,,37395,"COS#_[000000]_DAVAO_INSULAR OIL_[005-005]_MAR-SHIPS AGENCY, INC._[0043]_MT ECOMAR GIRONDE _[0779]_V[4]",4/16/2026,08:30,4/16/2026,09:30,AMATA MARU_[001],RYAN COSARE_[2276],,,,UNDOCKING_[002],,,,,,,,,"COS#_[000000]_DAVAO_INSULAR OIL_[005-005]_MAR-SHIPS AGENCY, INC._[0043]_MT ECOMAR GIRONDE _[0779]_V[4]UNDOCKING_[002]",_UNDOCKING_[002],1,,4/16/2026,4/16/2026,Foreign,0.041666667,,0,"MAR-SHIPS AGENCY, INC._[0043]","COS#_[000000]_DAVAO_INSULAR OIL_[005-005]_MAR-SHIPS AGENCY, INC._[0043]_MT ECOMAR GIRONDE _[0779]_V[4]UNDOCKING_[002]"
4/17/2026 13:50:39,mmsi-ops@malayanmaritime.com,JO,OM,,,34460,"COS#_[000000]_DAVAO_INSULAR OIL_[005-005]_MAR-SHIPS AGENCY, INC._[0043]_MT ECOMAR GIRONDE _[0779]_V[4]",4/16/2026,08:35,4/16/2026,09:30,SUJEONG_[100],"CINCHEZ, LIONNY BOY_[2189]",,,,UNDOCKING_[002],,,,,,,,,"COS#_[000000]_DAVAO_INSULAR OIL_[005-005]_MAR-SHIPS AGENCY, INC._[0043]_MT ECOMAR GIRONDE _[0779]_V[4]UNDOCKING_[002]",_UNDOCKING_[002],1,,4/16/2026,4/16/2026,Foreign,0.038194444,,0,"MAR-SHIPS AGENCY, INC._[0043]","COS#_[000000]_DAVAO_INSULAR OIL_[005-005]_MAR-SHIPS AGENCY, INC._[0043]_MT ECOMAR GIRONDE _[0779]_V[4]UNDOCKING_[002]"
4/17/2026 13:56:22,mmsi-ops@malayanmaritime.com,JO,OM,,,1740006537,COS#_[000000]_SUBIC_PPC TERMINAL_[009-001]_WINDBAY SHIPPING AND LOGISTICS INC._[0052]_MT TORM AMALIE_[0798]_V[142],4/16/2026,05:45,4/16/2026,08:30,MANGYAN_[034],OTHER TUGMASTER_[M2],,,,DOCKING_[001],,,,,,,,,COS#_[000000]_SUBIC_PPC TERMINAL_[009-001]_WINDBAY SHIPPING AND LOGISTICS INC._[0052]_MT TORM AMALIE_[0798]_V[142]DOCKING_[001],_DOCKING_[001],1,,4/16/2026,4/16/2026,Foreign,0.114583333,,0,WINDBAY SHIPPING AND LOGISTICS INC._[0052],COS#_[000000]_SUBIC_PPC TERMINAL_[009-001]_WINDBAY SHIPPING AND LOGISTICS INC._[0052]_MT TORM AMALIE_[0798]_V[142]DOCKING_[001]
4/17/2026 13:57:12,mmsi-ops@malayanmaritime.com,JO,OM,,,10100003294,COS#_[000000]_SUBIC_PPC TERMINAL_[009-001]_WINDBAY SHIPPING AND LOGISTICS INC._[0052]_MT TORM AMALIE_[0798]_V[142],4/16/2026,05:35,4/16/2026,08:25,MALASUGUI-1_[073],OTHER TUGMASTER_[M2],,,,DOCKING_[001],,,,,,,,,COS#_[000000]_SUBIC_PPC TERMINAL_[009-001]_WINDBAY SHIPPING AND LOGISTICS INC._[0052]_MT TORM AMALIE_[0798]_V[142]DOCKING_[001],_DOCKING_[001],1,,4/16/2026,4/16/2026,Foreign,0.118055556,,0,WINDBAY SHIPPING AND LOGISTICS INC._[0052],COS#_[000000]_SUBIC_PPC TERMINAL_[009-001]_WINDBAY SHIPPING AND LOGISTICS INC._[0052]_MT TORM AMALIE_[0798]_V[142]DOCKING_[001]
4/17/2026 13:57:52,mmsi-ops@malayanmaritime.com,JO,OM,,,1740006543,COS#_[000000]_SUBIC_PPC TERMINAL_[009-001]_WINDBAY SHIPPING AND LOGISTICS INC._[0052]_MT TORM AMALIE_[0798]_V[142],4/16/2026,05:45,4/16/2026,08:20,MAGSINO_[027],OTHER TUGMASTER_[M2],,,,DOCKING_[001],,,,,,,,,COS#_[000000]_SUBIC_PPC TERMINAL_[009-001]_WINDBAY SHIPPING AND LOGISTICS INC._[0052]_MT TORM AMALIE_[0798]_V[142]DOCKING_[001],_DOCKING_[001],1,,4/16/2026,4/16/2026,Foreign,0.107638889,,0,WINDBAY SHIPPING AND LOGISTICS INC._[0052],COS#_[000000]_SUBIC_PPC TERMINAL_[009-001]_WINDBAY SHIPPING AND LOGISTICS INC._[0052]_MT TORM AMALIE_[0798]_V[142]DOCKING_[001]
4/17/2026 13:58:35,mmsi-ops@malayanmaritime.com,JO,OM,,,1080004258,COS#_[000000]_SUBIC_PPC TERMINAL_[009-001]_WINDBAY SHIPPING AND LOGISTICS INC._[0052]_MT TORM AMALIE_[0798]_V[142],4/16/2026,22:10,4/17/2026,00:40,MANGYAN_[034],OTHER TUGMASTER_[M2],,,,UNDOCKING_[002],,,,,,,,,COS#_[000000]_SUBIC_PPC TERMINAL_[009-001]_WINDBAY SHIPPING AND LOGISTICS INC._[0052]_MT TORM AMALIE_[0798]_V[142]UNDOCKING_[002],_UNDOCKING_[002],1,,4/16/2026,4/17/2026,Foreign,0.104166667,,0,WINDBAY SHIPPING AND LOGISTICS INC._[0052],COS#_[000000]_SUBIC_PPC TERMINAL_[009-001]_WINDBAY SHIPPING AND LOGISTICS INC._[0052]_MT TORM AMALIE_[0798]_V[142]UNDOCKING_[002]
4/17/2026 13:59:34,mmsi-ops@malayanmaritime.com,JO,OM,,,5000002,COS#_[000000]_SUBIC_PPC TERMINAL_[009-001]_WINDBAY SHIPPING AND LOGISTICS INC._[0052]_MT TORM AMALIE_[0798]_V[142],4/16/2026,22:25,4/17/2026,00:05,MALASUGUI-1_[073],OTHER TUGMASTER_[M2],,,,UNDOCKING_[002],,,,,,,,,COS#_[000000]_SUBIC_PPC TERMINAL_[009-001]_WINDBAY SHIPPING AND LOGISTICS INC._[0052]_MT TORM AMALIE_[0798]_V[142]UNDOCKING_[002],_UNDOCKING_[002],1,,4/16/2026,4/17/2026,Foreign,0.069444444,,0,WINDBAY SHIPPING AND LOGISTICS INC._[0052],COS#_[000000]_SUBIC_PPC TERMINAL_[009-001]_WINDBAY SHIPPING AND LOGISTICS INC._[0052]_MT TORM AMALIE_[0798]_V[142]UNDOCKING_[002]
4/17/2026 14:06:03,mmsi-ops@malayanmaritime.com,JO,OM,,,1740006453,COS#_[000000]_SUBIC_PPC TERMINAL_[009-001]_WINDBAY SHIPPING AND LOGISTICS INC._[0052]_MT TORM AMALIE_[0798]_V[142],4/16/2026,22:10,4/17/2026,00:05,MAGSINO_[027],OTHER TUGMASTER_[M2],,,,UNDOCKING_[002],,,,,,,,,COS#_[000000]_SUBIC_PPC TERMINAL_[009-001]_WINDBAY SHIPPING AND LOGISTICS INC._[0052]_MT TORM AMALIE_[0798]_V[142]UNDOCKING_[002],_UNDOCKING_[002],1,,4/16/2026,4/17/2026,Foreign,0.079861111,,0,WINDBAY SHIPPING AND LOGISTICS INC._[0052],COS#_[000000]_SUBIC_PPC TERMINAL_[009-001]_WINDBAY SHIPPING AND LOGISTICS INC._[0052]_MT TORM AMALIE_[0798]_V[142]UNDOCKING_[002]
4/17/2026 15:57:29,mmsi-ops@malayanmaritime.com,JO,OM,,,35401,COS#_[000000]_BATANGAS_SINISIAN LEMERY BATANGAS PORT_[001-013]_INSULAR OIL CORPORATION_[0007]_MT AVA_[0009]_V[396],4/10/2026,12:25,4/10/2026,13:45,FORTIS III_[118],OTHER TUGMASTER_[M2],,,,DOCKING_[001],,,,,,,,,COS#_[000000]_BATANGAS_SINISIAN LEMERY BATANGAS PORT_[001-013]_INSULAR OIL CORPORATION_[0007]_MT AVA_[0009]_V[396]DOCKING_[001],_DOCKING_[001],1,,4/10/2026,4/10/2026,Local,0.055555556,,0,INSULAR OIL CORPORATION_[0007],COS#_[000000]_BATANGAS_SINISIAN LEMERY BATANGAS PORT_[001-013]_INSULAR OIL CORPORATION_[0007]_MT AVA_[0009]_V[396]DOCKING_[001]
4/18/2026 10:48:47,mmsi-ops@malayanmaritime.com,JO,OM,,,35240,COS#_[000000]_BATANGAS_SRDC BATANGAS_[001-004]_SITE RESOURCES DEVELOPMENT CORPORATION_[0047]_MT PANGLAO ISLAND_[0115]_V[957],4/17/2026,18:10,4/17/2026,20:05,PALDO_[101],"REYES, RHODELMAR_[2581]",,,,DOCKING_[001],,,,,,,,,COS#_[000000]_BATANGAS_SRDC BATANGAS_[001-004]_SITE RESOURCES DEVELOPMENT CORPORATION_[0047]_MT PANGLAO ISLAND_[0115]_V[957]DOCKING_[001],_DOCKING_[001],1,,4/17/2026,4/17/2026,Local,0.079861111,,0,SITE RESOURCES DEVELOPMENT CORPORATION_[0047],COS#_[000000]_BATANGAS_SRDC BATANGAS_[001-004]_SITE RESOURCES DEVELOPMENT CORPORATION_[0047]_MT PANGLAO ISLAND_[0115]_V[957]DOCKING_[001]
4/18/2026 10:49:50,mmsi-ops@malayanmaritime.com,JO,OM,,,36811,COS#_[000000]_LEYTE_VISPET_[007-001]_INSULAR OIL CORPORATION_[0007]_MT AVA_[0009]_V[397],4/15/2026,07:50,4/15/2026,09:25,HOKUTO_[078],RICKY R. ROJO_[2395],,,,DOCKING_[001],,,,,,,,,COS#_[000000]_LEYTE_VISPET_[007-001]_INSULAR OIL CORPORATION_[0007]_MT AVA_[0009]_V[397]DOCKING_[001],_DOCKING_[001],1,,4/15/2026,4/15/2026,Local,0.065972222,,0,INSULAR OIL CORPORATION_[0007],COS#_[000000]_LEYTE_VISPET_[007-001]_INSULAR OIL CORPORATION_[0007]_MT AVA_[0009]_V[397]DOCKING_[001]
4/18/2026 10:50:42,mmsi-ops@malayanmaritime.com,JO,OM,,,36812,COS#_[000000]_LEYTE_VISPET_[007-001]_INSULAR OIL CORPORATION_[0007]_MT AVA_[0009]_V[397],4/16/2026,09:25,4/16/2026,10:30,HOKUTO_[078],RICKY R. ROJO_[2395],,,,UNDOCKING_[002],,,,,,,,,COS#_[000000]_LEYTE_VISPET_[007-001]_INSULAR OIL CORPORATION_[0007]_MT AVA_[0009]_V[397]UNDOCKING_[002],_UNDOCKING_[002],1,,4/16/2026,4/16/2026,Local,0.045138889,,0,INSULAR OIL CORPORATION_[0007],COS#_[000000]_LEYTE_VISPET_[007-001]_INSULAR OIL CORPORATION_[0007]_MT AVA_[0009]_V[397]UNDOCKING_[002]
